author_name,author_id,doc_id,title,year,source,citations,authors,doi,doc_type,department,
Najib Ben Aoun,36719883700,85146889859,COV19-Dijkstra: A COVID-19 Propagation Model Based on Dijkstra?s Algorithm,2023,Journal of Computer Science,3.00,Mavakala A.W.,10.3844/jcssp.2023.75.86,Article, Information Technology,
Najib Ben Aoun,36719883700,85138003899,A Scalable Big Data Framework for Real-Time Traffic Monitoring System,2022,Journal of Computer Science,4.00,Adoni W.Y.H.,10.3844/jcssp.2022.801.810,Article, Information Technology,
Najib Ben Aoun,36719883700,85136702428,Optimization of Students' Performance Prediction through an Iterative Model of Frustration Severity,2022,Computational Intelligence and Neuroscience,0.00,Ahmad S.,10.1155/2022/3183492,Article, Information Technology,
Najib Ben Aoun,36719883700,85133254961,Breast Cancer Classification Using FCN and Beta Wavelet Autoencoder,2022,Computational Intelligence and Neuroscience,14.00,Aleisa H.N.,10.1155/2022/8044887,Article, Information Technology,
Ahmed Mahmoud Mostafa Youssef,58887171100,85213203746,Development of Limestone Calcined Clay Cement-Based Lightweight Bricks Incorporating Waste Rockwool: A Step into Leading the Way in Low-Carbon Bricks,2024,Buildings,0.00,Alghamdi H.,10.3390/buildings14123937,Article, Information Technology,
Ahmed Mahmoud Mostafa Youssef,58887171100,85195440095,Reuse of waste rockwool for improving the performance of LC3-based mortars made with natural and recycled aggregates for sustainable building solutions,2024,Journal of Building Engineering,2.00,Alghamdi H.,10.1016/j.jobe.2024.109881,Article, Information Technology,
Nouf Alzahrani,57191341075,85128220158,An Efficient Framework for Securing the Smart City Communication Networks,2022,Sensors,8.00,Alfouzan F.A.,10.3390/s22083053,Article, Information Technology,
Nouf Alzahrani,57191341075,85127603307,Augmented Reality (AR) and Cyber-Security for Smart Cities?A Systematic Literature Review,2022,Sensors,44.00,Alzahrani N.M.,10.3390/s22072792,Review, Information Technology,
Nouf Alzahrani,57191341075,85123923502,Chest X-ray Classification for the Detection of COVID-19 Using Deep Learning Techniques,2022,Sensors,97.00,Khan E.,10.3390/s22031211,Article, Information Technology,
Nouf Alzahrani,57191341075,85128301812,Facial Features Detection System to Identify Children with Autism Spectrum Disorder: Deep Learning Models,2022,Computational and Mathematical Methods in Medicine,59.00,Ahmed Z.A.T.,10.1155/2022/3941049,Article, Information Technology,
Nouf Alzahrani,57191341075,85122848790,Measuring and Assessing Performance of Mobile Broadband Networks and Future 5G Trends,2022,Sustainability (Switzerland),51.00,El-Saleh A.A.,10.3390/su14020829,Article, Information Technology,
Nouf Alzahrani,57191341075,85116975570,Dynamic hand gesture recognition using 3D-CNN and LSTM networks,2022,"Computers, Materials and Continua",43.00,Ur Rehman M.,10.32604/cmc.2022.019586,Article, Information Technology,
Bader Abdulrhaman Alghamdi,57208934253,85106253038,Key Performance Indicators for Measuring Sustainable Performance: A Case Study of Implementing Saudi Arabia's Vision 2030 Strategy,2022,Performance Improvement Quarterly,5.00,Alghamdi B.,10.1002/piq.21359,Article, Information Technology,
Bader Abdulrhaman Alghamdi,57208934253,85105617772,Validation of architectural requirements for tackling cloud computing barriers: Cloud provider perspective,2021,Procedia Computer Science,9.00,Alghamdi B.,10.1016/j.procs.2021.01.193,Conference Paper, Information Technology,
BEDINE KERIM,56880280100,85134058111,A Study for Remote Monitoring of Water Points in Mauritania Based on IoT (LoRa) Technology,2022,Indonesian Journal of Electrical Engineering and Informatics,0.00,Abeidi H.A.,10.52549/ijeei.v10i2.3733,Article, Information Technology,
BEDINE KERIM,56880280100,85118920213,Enhanced deep learning intrusion detection in iot heterogeneous network with feature extraction,2021,Indonesian Journal of Electrical Engineering and Informatics,7.00,Sharipuddin ,10.52549/.V9I3.3134,Article, Information Technology,
BEDINE KERIM,56880280100,85109043997,Securing IoT Network against DDoS Attacks using Multi-agent IDS,2021,Journal of Physics: Conference Series,4.00,Kerim B.,10.1088/1742-6596/1898/1/012033,Conference Paper, Information Technology,
BEDINE KERIM,56880280100,85110912429,Important features of CICIDS-2017 dataset for anomaly detection in high dimension and imbalanced class dataset,2021,Indonesian Journal of Electrical Engineering and Informatics,9.00,Kurniabudi K.,10.52549/ijeei.v9i2.3028,Article, Information Technology,
BEDINE KERIM,56880280100,85098776155,An Approach for Optimizing Ensemble Intrusion Detection Systems,2021,IEEE Access,31.00,Stiawan D.,10.1109/ACCESS.2020.3046246,Article, Information Technology,
Abdullah Alshehri,57210352986,85210769059,EA-CNN: Enhanced attention-CNN with explainable AI for fruit and vegetable classification,2024,Heliyon,0.00,Khan Z.A.,10.1016/j.heliyon.2024.e40820,Article, Information Technology,
Abdullah Alshehri,57210352986,85191738672,Residual Attention Augmentation Graph Neural Network for Improved Node Classification,2024,"Engineering, Technology and Applied Science Research",1.00,Abbas M.A.,10.48084/etasr.6844,Article, Information Technology,
Abdullah Alshehri,57210352986,85203450244,A Hybrid Framework of Transformer Encoder and Residential Conventional for Cardiovascular Disease Recognition Using Heart Sounds,2024,IEEE Access,2.00,Al-Tam R.M.,10.1109/ACCESS.2024.3451660,Article, Information Technology,
Abdullah Alshehri,57210352986,85199070755,EEVMC: An Energy Efficient Virtual Machine Consolidation Approach for Cloud Data Centers,2024,IEEE Access,2.00,Rehman A.U.,10.1109/ACCESS.2024.3429424,Article, Information Technology,
Abdullah Alshehri,57210352986,85139748314,Detection Collision Flows in SDN Based 5G Using Machine Learning Algorithms,2023,"Computers, Materials and Continua",14.00,Aqdus A.,10.32604/cmc.2023.031719,Article, Information Technology,
Abdullah Alshehri,57210352986,85139221542,Effective Diagnosis of Lung Cancer via Various Data-Mining Techniques,2023,Intelligent Automation and Soft Computing,3.00,Kanageswari S.,10.32604/iasc.2023.032053,Article, Information Technology,
Abdullah Alshehri,57210352986,85132840977,Cyberattack Detection Framework Using Machine Learning and User Behavior Analytics,2023,Computer Systems Science and Engineering,16.00,Alshehri A.,10.32604/csse.2023.026526,Article, Information Technology,
Abdullah Alshehri,57210352986,85132265180,Secure Token?Key Implications in an Enterprise Multi-Tenancy Environment Using BGV?EHC Hybrid Homomorphic Encryption,2022,Electronics (Switzerland),8.00,Dhiman P.,10.3390/electronics11131942,Article, Information Technology,
Abdullah Alshehri,57210352986,85135228910,Hybrid Architecture Based System for the Establishment of Sustainable Environment in a Construction Site with 433 MHz LoRa and 2.4 GHz Zigbee,2022,Sustainability (Switzerland),14.00,Kumar G.A.,10.3390/su14106280,Article, Information Technology,
Abdullah Alshehri,57210352986,85128704077,Hybrid Spatiotemporal Contrastive Representation Learning for Content-Based Surgical Video Retrieval,2022,Electronics (Switzerland),14.00,Kumar V.,10.3390/electronics11091353,Article, Information Technology,
Abdullah Alshehri,57210352986,85127383785,"Machine Learning Algorithms for Depression: Diagnosis, Insights, and Research Directions",2022,Electronics (Switzerland),79.00,Aleem S.,10.3390/electronics11071111,Article, Information Technology,
Abdullah Alshehri,57210352986,85122866234,Predicting Attack Pattern via Machine Learning by Exploiting Stateful Firewall as Virtual Network Function in an SDN Network,2022,Sensors,47.00,Prabakaran S.,10.3390/s22030709,Article, Information Technology,
Abdullah Alshehri,57210352986,85131413492,Relational Deep Learning Detection with Multi-Sequence Representation for Insider Threats,2022,International Journal of Advanced Computer Science and Applications,3.00,Alshehri A.,10.14569/IJACSA.2022.0130587,Article, Information Technology,
Abdullah Alshehri,57210352986,85129491027,Digital Forensics for Malware Classification: An Approach for Binary Code to Pixel Vector Transition,2022,Computational Intelligence and Neuroscience,10.00,Naeem M.R.,10.1155/2022/6294058,Article, Information Technology,
Abdullah Alshehri,57210352986,85127489483,A Novel and Effective Brain Tumor Classification Model Using Deep Feature Fusion and Famous Machine Learning Classifiers,2022,Computational Intelligence and Neuroscience,64.00,Kibriya H.,10.1155/2022/7897669,Article, Information Technology,
31,,,396,,,3630,,,,,
